"Pasted","Symbol","Ensembl Gene ID","Entrez","Type","Species","Chr","Position (Mbp)","Description","percentage_gc_content","transcript_count","genomeSpan","cds_length","transcript_length","FiveUTR","ThreeUTR","nExons"
"ENSCHAG00000009184"," ","ENSCHAG00000009184",NA,"protein_coding","Atlantic herring",23,24.585517,"",47.03,4,7956,834,1105,NA,270,5.5
"ENSCHAG00000009308"," taok2a","ENSCHAG00000009308",NA,"protein_coding","Atlantic herring",23,24.600714,"TAO kinase 2a [Source:ZFIN;Acc:ZDB-GENE-030131-9416]",47.01,5,19162,3270,3563,384,NA,14
"ENSCHAG00000009604"," maza","ENSCHAG00000009604",NA,"protein_coding","Atlantic herring",23,24.633437,"MYC-associated zinc finger protein a (purine-binding transcription factor) [Source:ZFIN;Acc:ZDB-GENE-110603-4]",46.66,2,8807,372,1764,89,999,5.5
"ENSCHAG00000009646"," nlk1","ENSCHAG00000009646",NA,"protein_coding","Atlantic herring",23,24.646169,"nemo-like kinase, type 1 [Source:ZFIN;Acc:ZDB-GENE-040701-1]",47.06,2,5466,991.5,991.5,NA,NA,6.5
"ENSCHAG00000010036"," ","ENSCHAG00000010036",NA,"protein_coding","Atlantic herring",23,24.737535,"",50.46,1,861,267,267,NA,NA,2
"ENSCHAG00000012127"," mapk3","ENSCHAG00000012127",NA,"protein_coding","Atlantic herring",23,24.920853,"mitogen-activated protein kinase 3 [Source:ZFIN;Acc:ZDB-GENE-040121-1]",47.98,10,56485,1104,4016,NA,1456.5,10
"ENSCHAG00000002537"," nudt9","ENSCHAG00000002537",NA,"protein_coding","Atlantic herring",23,24.935072,"nudix (nucleoside diphosphate linked moiety X)-type motif 9 [Source:ZFIN;Acc:ZDB-GENE-040426-2669]",48.05,1,50408,981,1214,NA,232,6
"ENSCHAG00000003093"," ","ENSCHAG00000003093",NA,"protein_coding","Atlantic herring",23,25.007325,"",52.13,2,4104,892.5,1246.5,60,292,4.5
"ENSCHAG00000003142"," ","ENSCHAG00000003142",NA,"protein_coding","Atlantic herring",23,25.023947,"",51.95,2,4661,2772,3157,168,241.5,2.5
"ENSCHAG00000003173"," ALDOA","ENSCHAG00000003173",NA,"protein_coding","Atlantic herring",23,25.032795,"aldolase, fructose-bisphosphate A [Source:HGNC Symbol;Acc:HGNC:414]",48.97,2,13218,1050,2464,305,801,9
"ENSCHAG00000003244"," ","ENSCHAG00000003244",NA,"protein_coding","Atlantic herring",23,25.072113,"zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]",44.22,2,28355,1243.5,1243.5,NA,NA,6
"ENSCHAG00000003348"," ","ENSCHAG00000003348",NA,"protein_coding","Atlantic herring",23,25.094396,"",42.07,1,1606,708,708,NA,NA,2
"ENSCHAG00000011808"," ","ENSCHAG00000011808",NA,"protein_coding","Atlantic herring",24,5.197188,"",43.54,1,1060,549,549,NA,NA,2
"ENSCHAG00000011820"," MFAP4","ENSCHAG00000011820",NA,"protein_coding","Atlantic herring",24,5.240484,"microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]",39.38,3,2630,717,1099,NA,381,5
"ENSCHAG00000011950"," ","ENSCHAG00000011950",NA,"protein_coding","Atlantic herring",24,5.345847,"",42.09,1,1997,825,1498,67,604,2
"ENSCHAG00000012074"," pnpla6","ENSCHAG00000012074",NA,"protein_coding","Atlantic herring",24,5.35991,"patatin-like phospholipase domain containing 6 [Source:ZFIN;Acc:ZDB-GENE-050107-4]",45.26,10,30525,3681,3681,NA,NA,28.5
"ENSCHAG00000017046"," r3hcc1l","ENSCHAG00000017046",NA,"protein_coding","Atlantic herring",24,5.395888,"R3H domain and coiled-coil containing 1-like [Source:ZFIN;Acc:ZDB-GENE-030131-4156]",46,1,3553,573,573,NA,NA,5
"ENSCHAG00000017109"," crtac1a","ENSCHAG00000017109",105891013,"protein_coding","Atlantic herring",24,5.400158,"cartilage acidic protein 1-like [Source:NCBI gene;Acc:105891013]",42.48,7,7324,1677,1677,NA,NA,13
"ENSCHAG00000017905"," ","ENSCHAG00000017905",NA,"protein_coding","Atlantic herring",24,5.408374,"",40.34,1,4977,1551,2881,705,623,8
"ENSCHAG00000017915"," ","ENSCHAG00000017915",NA,"protein_coding","Atlantic herring",24,5.424006,"",38.75,1,1777,855,855,NA,NA,4
"ENSCHAG00000017940"," ","ENSCHAG00000017940",NA,"protein_coding","Atlantic herring",24,5.444223,"",44.59,1,932,675,675,NA,NA,2
"ENSCHAG00000022402"," stard3nl","ENSCHAG00000022402",NA,"protein_coding","Atlantic herring",25,6.892927,"STARD3 N-terminal like [Source:ZFIN;Acc:ZDB-GENE-040718-4]",41.58,3,6117,675,933,120,69,7
"ENSCHAG00000022453"," epdr1","ENSCHAG00000022453",NA,"protein_coding","Atlantic herring",25,6.900177,"ependymin related 1 [Source:ZFIN;Acc:ZDB-GENE-040718-113]",44.25,2,2078,609,892,282,NA,4
"ENSCHAG00000022467"," nol7","ENSCHAG00000022467",NA,"protein_coding","Atlantic herring",25,6.901763,"nucleolar protein 7 [Source:ZFIN;Acc:ZDB-GENE-030131-9100]",39.14,1,2393,615,941,NA,325,7
"ENSCHAG00000022521"," ranbp9","ENSCHAG00000022521",NA,"protein_coding","Atlantic herring",25,6.905194,"RAN binding protein 9 [Source:NCBI gene;Acc:558976]",41.94,3,10074,1794,2363,NA,568,14
"ENSCHAG00000022766"," rnf182","ENSCHAG00000022766",105907513,"protein_coding","Atlantic herring",25,6.916272,"ring finger protein 182 [Source:NCBI gene;Acc:105907513]",53.67,1,1471,747,747,NA,NA,3
"ENSCHAG00000022922"," and2","ENSCHAG00000022922",105907514,"protein_coding","Atlantic herring",25,7.111877,"uncharacterized LOC105907514 [Source:NCBI gene;Acc:105907514]",53.91,1,2008,1518,1518,NA,NA,3
"ENSCHAG00000022925"," ","ENSCHAG00000022925",NA,"protein_coding","Atlantic herring",25,7.135459,"",46.3,1,850,291,291,NA,NA,2
"ENSCHAG00000022931"," ","ENSCHAG00000022931",NA,"protein_coding","Atlantic herring",25,7.140034,"RALY RNA binding protein like [Source:ZFIN;Acc:ZDB-GENE-060607-5]",42.31,2,10899,699,1287,462,119,7
"ENSCHAG00000022941"," lrrcc1","ENSCHAG00000022941",105907516,"protein_coding","Atlantic herring",25,7.154267,"leucine rich repeat and coiled-coil centrosomal protein 1 [Source:NCBI gene;Acc:105907516]",43.17,2,12453,2985,3344,48,309,18.5
"ENSCHAG00000022966"," e2f5","ENSCHAG00000022966",NA,"protein_coding","Atlantic herring",25,7.166431,"E2F transcription factor 5 [Source:ZFIN;Acc:ZDB-GENE-030828-3]",40.5,1,2372,450,1191,499,240,3
"ENSCHAG00000022978"," e2f5","ENSCHAG00000022978",NA,"protein_coding","Atlantic herring",25,7.168883,"E2F transcription factor 5 [Source:ZFIN;Acc:ZDB-GENE-030828-3]",42.93,1,3251,471,679,207,NA,4
"ENSCHAG00000022989"," ackr4a","ENSCHAG00000022989",NA,"protein_coding","Atlantic herring",25,7.175027,"atypical chemokine receptor 4a [Source:ZFIN;Acc:ZDB-GENE-070301-6]",47.77,1,3321,1320,1878,273,283,2
"ENSCHAG00000023006"," si:ch211-106h4.9","ENSCHAG00000023006",NA,"protein_coding","Atlantic herring",25,7.186075,"si:ch211-106h4.9 [Source:ZFIN;Acc:ZDB-GENE-070705-17]",47.21,3,34021,3798,5579,452,969,15
"ENSCHAG00000005747"," prkcba","ENSCHAG00000005747",NA,"protein_coding","Atlantic herring",26,0.053737,"protein kinase C, beta a [Source:ZFIN;Acc:ZDB-GENE-040426-1354]",47.56,4,9953,1377,1568,NA,190,12.5
"ENSCHAG00000006290"," cacng3a","ENSCHAG00000006290",NA,"protein_coding","Atlantic herring",26,0.077393,"calcium channel, voltage-dependent, gamma subunit 3a [Source:ZFIN;Acc:ZDB-GENE-090312-124]",47.7,1,11935,1356,2205,NA,848,4
"ENSCHAG00000006798"," ern2","ENSCHAG00000006798",NA,"protein_coding","Atlantic herring",26,0.171627,"endoplasmic reticulum to nucleus signaling 2 [Source:ZFIN;Acc:ZDB-GENE-090312-15]",47.96,1,11958,2451,2937,485,NA,13
"ENSCHAG00000006826"," plk1","ENSCHAG00000006826",NA,"protein_coding","Atlantic herring",26,0.185197,"polo-like kinase 1 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-021115-7]",48.21,5,7886,1761,2800,725,357,11
"ENSCHAG00000007016"," ","ENSCHAG00000007016",NA,"protein_coding","Atlantic herring",26,0.217552,"NADH:ubiquinone oxidoreductase subunit AB1a [Source:ZFIN;Acc:ZDB-GENE-040801-1]",46.34,1,2800,471,735,NA,131,5
"ENSCHAG00000007022"," ","ENSCHAG00000007022",NA,"protein_coding","Atlantic herring",26,0.222075,"",51.49,1,401,255,255,NA,NA,2
"ENSCHAG00000007045"," fscn1b","ENSCHAG00000007045",NA,"protein_coding","Atlantic herring",26,0.253173,"fascin actin-bundling protein 1a [Source:ZFIN;Acc:ZDB-GENE-031009-1]",54.18,1,1625,837,837,NA,NA,2
"ENSCHAG00000007065"," actb1","ENSCHAG00000007065",105899933,"protein_coding","Atlantic herring",26,0.268594,"actin, cytoplasmic 1 [Source:NCBI gene;Acc:105910547]",53.61,2,3101,1128,1641,1,510,4
"ENSCHAG00000002646"," fbxl18","ENSCHAG00000002646",NA,"protein_coding","Atlantic herring",26,0.273275,"F-box and leucine-rich repeat protein 18 [Source:ZFIN;Acc:ZDB-GENE-050913-65]",54.04,2,6659,2695.5,3851,NA,1154.5,4
"ENSCHAG00000007853"," ","ENSCHAG00000007853",NA,"protein_coding","Atlantic herring",26,3.708757,"",41.37,9,164048,2139,2139,NA,NA,5
"ENSCHAG00000008791"," ","ENSCHAG00000008791",NA,"protein_coding","Atlantic herring",26,3.790577,"",41.7,3,141058,1503,1705,18,182,3
"ENSCHAG00000008484"," ","ENSCHAG00000008484",NA,"pseudogene","Atlantic herring",2,1.912592,"",48.54,1,2430,NA,1683,NA,NA,3
"ENSCHAG00000020972"," ","ENSCHAG00000020972",NA,"pseudogene","Atlantic herring",20,13.118162,"",47.95,1,39158,NA,5708,NA,NA,21
"ENSCHAG00000020718"," ","ENSCHAG00000020718",NA,"snoRNA","Atlantic herring",2,10.656941,"",50.78,1,127,NA,128,NA,NA,1
"ENSCHAG00000016592"," ","ENSCHAG00000016592",NA,"snoRNA","Atlantic herring",10,14.963293,"",35.8,1,80,NA,81,NA,NA,1
"ENSCHAG00000016594"," ","ENSCHAG00000016594",NA,"snoRNA","Atlantic herring",10,14.963547,"",38.57,1,69,NA,70,NA,NA,1
"ENSCHAG00000016595"," SNORD79","ENSCHAG00000016595",NA,"snoRNA","Atlantic herring",10,14.96399,"Small nucleolar RNA SNORD79 [Source:RFAM;Acc:RF00152]",35.37,1,81,NA,82,NA,NA,1
"ENSCHAG00000016597"," ","ENSCHAG00000016597",NA,"snoRNA","Atlantic herring",10,14.964263,"",43.37,1,82,NA,83,NA,NA,1
"ENSCHAG00000016600"," ","ENSCHAG00000016600",NA,"snoRNA","Atlantic herring",10,14.964486,"",42.17,1,82,NA,83,NA,NA,1
"ENSCHAG00000016613"," ","ENSCHAG00000016613",NA,"snoRNA","Atlantic herring",10,14.96638,"",41.1,1,72,NA,73,NA,NA,1
"ENSCHAG00000016616"," ","ENSCHAG00000016616",NA,"snoRNA","Atlantic herring",10,14.966631,"",39.73,1,72,NA,73,NA,NA,1
"ENSCHAG00000020716"," ","ENSCHAG00000020716",NA,"snRNA","Atlantic herring",2,10.614665,"",47.58,1,123,NA,124,NA,NA,1
