# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
irx5a	ENSCHAG00000000301	ENSCHAT00000000488	protein_coding	0	0	0	5	0	0	0	3	1	0	0	0	0	0	0	0	0	1
irx6a	ENSCHAG00000000320	ENSCHAT00000000505	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
isl2a	ENSCHAG00000009849	ENSCHAT00000021071	protein_coding	0	0	0	6	0	0	0	2	2	0	0	0	0	0	0	0	0	2
itih2	ENSCHAG00000014784	ENSCHAT00000039279	protein_coding	0	0	0	11	0	0	0	2	1	0	0	0	0	0	0	0	0	8
itih2	ENSCHAG00000014784	ENSCHAT00000039476	protein_coding	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	9
itih2	ENSCHAG00000014784	ENSCHAT00000039635	protein_coding	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	9
itih2	ENSCHAG00000014784	ENSCHAT00000039712	protein_coding	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	9
itih2	ENSCHAG00000014784	ENSCHAT00000039725	protein_coding	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	9
itih2	ENSCHAG00000014784	ENSCHAT00000039815	protein_coding	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	9
itih2	ENSCHAG00000014784	ENSCHAT00000039945	protein_coding	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	9
itih2	ENSCHAG00000014784	ENSCHAT00000040052	protein_coding	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	9
itih2	ENSCHAG00000014784	ENSCHAT00000040118	protein_coding	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	9
itih2	ENSCHAG00000014784	ENSCHAT00000040183	protein_coding	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	0	0	9
itih5	ENSCHAG00000017519	ENSCHAT00000040368	protein_coding	0	0	0	12	2	0	0	1	4	0	0	0	0	0	0	0	0	5
jmjd1cb	ENSCHAG00000024226	ENSCHAT00000057401	protein_coding	0	0	0	15	0	0	0	0	15	0	0	0	0	0	0	0	0	0
jmjd1cb	ENSCHAG00000024226	ENSCHAT00000057524	protein_coding	0	0	0	15	0	0	0	0	14	0	0	0	0	0	0	0	0	1
jmjd1cb	ENSCHAG00000024226	ENSCHAT00000057602	protein_coding	0	0	0	15	0	0	0	0	14	0	0	0	0	0	0	0	0	1
jmjd1cb	ENSCHAG00000024226	ENSCHAT00000057650	protein_coding	0	0	0	15	0	0	0	0	14	0	0	0	0	0	0	0	0	1
jmjd1cb	ENSCHAG00000024226	ENSCHAT00000057670	protein_coding	0	0	0	15	0	0	0	0	14	0	0	0	0	0	0	0	0	1
jmjd1cb	ENSCHAG00000024226	ENSCHAT00000057747	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
kcnd3	ENSCHAG00000000783	ENSCHAT00000001252	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
kcnd3	ENSCHAG00000000783	ENSCHAT00000001275	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
kcnd3	ENSCHAG00000000783	ENSCHAT00000001326	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
kcnj14	ENSCHAG00000022390	ENSCHAT00000052552	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1
kdm6ba	ENSCHAG00000015440	ENSCHAT00000035316	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
kif13bb	ENSCHAG00000014218	ENSCHAT00000033740	protein_coding	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	0	3
kif13bb	ENSCHAG00000014218	ENSCHAT00000033782	protein_coding	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	0	3
kif13bb	ENSCHAG00000014218	ENSCHAT00000033945	protein_coding	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	0	3
kif13bb	ENSCHAG00000014218	ENSCHAT00000033967	protein_coding	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	0	3
kif13bb	ENSCHAG00000014218	ENSCHAT00000034033	protein_coding	0	0	0	12	0	0	0	0	9	0	0	0	0	0	0	0	0	3
kif13bb	ENSCHAG00000014218	ENSCHAT00000034070	protein_coding	0	0	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	1
kif13bb	ENSCHAG00000014218	ENSCHAT00000034143	protein_coding	0	0	0	11	0	0	0	2	6	0	0	0	0	0	0	0	0	3
kif13bb	ENSCHAG00000014218	ENSCHAT00000034189	protein_coding	0	0	0	11	0	0	0	2	6	0	0	0	0	0	0	0	0	3
kif26ba	ENSCHAG00000017646	ENSCHAT00000040608	protein_coding	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0	0	0
kin	ENSCHAG00000014703	ENSCHAT00000033253	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
kin	ENSCHAG00000014703	ENSCHAT00000033269	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
klhl17	ENSCHAG00000027610	ENSCHAT00000066766	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
klhl17	ENSCHAG00000027610	ENSCHAT00000066768	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
kti12	ENSCHAG00000008164	ENSCHAT00000017309	protein_coding	0	1	0	23	0	0	0	14	5	0	0	0	0	0	0	0	1	4
kti12	ENSCHAG00000008164	ENSCHAT00000017380	protein_coding	0	0	0	24	0	0	0	14	6	0	0	0	0	0	0	0	0	4
kti12	ENSCHAG00000008164	ENSCHAT00000017399	protein_coding	0	0	0	24	0	0	0	14	6	0	0	0	0	0	0	0	0	4
kti12	ENSCHAG00000008164	ENSCHAT00000017429	protein_coding	0	0	0	24	0	0	0	14	6	0	0	0	0	0	0	0	0	4
lactb	ENSCHAG00000011199	ENSCHAT00000024461	protein_coding	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0
lamtor2	ENSCHAG00000008683	ENSCHAT00000018050	protein_coding	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	4
larp4b	ENSCHAG00000023580	ENSCHAT00000055667	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
larp4b	ENSCHAG00000023580	ENSCHAT00000055688	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
lctlb	ENSCHAG00000000142	ENSCHAT00000000286	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
lctlb	ENSCHAG00000000142	ENSCHAT00000000290	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ldb1a	ENSCHAG00000012037	ENSCHAT00000027789	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	1
letm1	ENSCHAG00000022579	ENSCHAT00000053299	protein_coding	0	0	0	12	0	0	0	1	7	0	0	0	0	0	0	0	0	4
letm1	ENSCHAG00000022579	ENSCHAT00000053378	protein_coding	0	0	0	10	0	0	0	1	6	0	0	0	0	0	0	0	0	3
letm1	ENSCHAG00000022579	ENSCHAT00000053416	protein_coding	0	0	0	10	0	0	0	1	6	0	0	0	0	0	0	0	0	3
letm1	ENSCHAG00000022579	ENSCHAT00000053427	protein_coding	0	0	0	10	0	0	0	1	6	0	0	0	0	0	0	0	0	3
letm2	ENSCHAG00000001775	ENSCHAT00000002954	protein_coding	0	1	0	8	0	0	0	3	0	0	0	0	0	0	0	0	1	5
letm2	ENSCHAG00000001775	ENSCHAT00000003000	protein_coding	0	1	0	8	0	0	0	3	0	0	0	0	0	0	0	0	1	5
lmna	ENSCHAG00000008483	ENSCHAT00000017615	protein_coding	0	0	0	13	0	0	0	4	9	0	0	0	0	0	0	0	0	0
lmna	ENSCHAG00000008483	ENSCHAT00000017630	protein_coding	0	0	0	13	0	0	0	4	9	0	0	0	0	0	0	0	0	0
lmna	ENSCHAG00000008483	ENSCHAT00000017653	protein_coding	0	0	0	13	0	0	0	4	9	0	0	0	0	0	0	0	0	0
lmna	ENSCHAG00000008483	ENSCHAT00000017670	protein_coding	0	0	0	11	0	0	0	2	9	0	0	0	0	0	0	0	0	0
loxhd1a	ENSCHAG00000025721	ENSCHAT00000061562	protein_coding	0	2	0	3	0	0	0	0	3	0	0	0	0	1	0	0	1	1
loxhd1a	ENSCHAG00000025721	ENSCHAT00000061589	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
loxhd1a	ENSCHAG00000025721	ENSCHAT00000061600	protein_coding	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	1	1
loxhd1a	ENSCHAG00000025721	ENSCHAT00000061619	protein_coding	0	1	0	3	0	0	0	0	4	0	0	0	0	1	0	0	0	0
lpcat2	ENSCHAG00000002835	ENSCHAT00000006756	protein_coding	0	0	2	4	0	0	0	0	4	2	0	0	0	0	0	0	0	0
lpcat2	ENSCHAG00000002835	ENSCHAT00000006865	protein_coding	0	0	2	4	0	0	0	0	4	2	0	0	0	0	0	0	0	0
lpcat2	ENSCHAG00000002835	ENSCHAT00000006895	protein_coding	0	0	2	4	0	0	0	0	4	2	0	0	0	0	0	0	0	0
map1lc3c	ENSCHAG00000020353	ENSCHAT00000047333	protein_coding	0	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	0	2
map2k1	ENSCHAG00000000220	ENSCHAT00000000407	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
mef2d	ENSCHAG00000007966	ENSCHAT00000016740	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5
mef2d	ENSCHAG00000007966	ENSCHAT00000016761	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5
mef2d	ENSCHAG00000007966	ENSCHAT00000016833	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5
mef2d	ENSCHAG00000007966	ENSCHAT00000016909	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5
mef2d	ENSCHAG00000007966	ENSCHAT00000016985	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5
mef2d	ENSCHAG00000007966	ENSCHAT00000017063	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5
mef2d	ENSCHAG00000007966	ENSCHAT00000017131	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5
mef2d	ENSCHAG00000007966	ENSCHAT00000017162	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	5
megf11	ENSCHAG00000000584	ENSCHAT00000003431	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
megf11	ENSCHAG00000000584	ENSCHAT00000003507	protein_coding	0	0	0	8	0	0	0	0	8	0	0	0	0	0	0	0	0	0
megf11	ENSCHAG00000000584	ENSCHAT00000003652	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
megf11	ENSCHAG00000000584	ENSCHAT00000003828	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
megf11	ENSCHAG00000000584	ENSCHAT00000004038	protein_coding	0	0	0	12	0	0	0	1	11	0	0	0	0	0	0	0	0	0
megf11	ENSCHAG00000000584	ENSCHAT00000004144	protein_coding	0	0	0	8	0	0	0	1	7	0	0	0	0	0	0	0	0	0
meis1b	ENSCHAG00000017672	ENSCHAT00000042103	protein_coding	0	0	0	11	0	0	0	3	7	0	0	0	0	0	0	0	0	1
meis1b	ENSCHAG00000017672	ENSCHAT00000042171	protein_coding	0	0	0	11	0	0	0	3	7	0	0	0	0	0	0	0	0	1
meis1b	ENSCHAG00000017672	ENSCHAT00000042203	protein_coding	0	1	0	10	0	0	0	3	7	0	0	0	0	1	0	0	0	1
meis1b	ENSCHAG00000017672	ENSCHAT00000042209	protein_coding	0	0	0	11	0	0	0	3	6	0	0	0	0	0	0	0	0	2
meis1b	ENSCHAG00000017672	ENSCHAT00000042235	protein_coding	0	0	0	11	0	0	0	3	6	0	0	0	0	0	0	0	0	2
meis1b	ENSCHAG00000017672	ENSCHAT00000042262	protein_coding	0	0	0	11	0	0	0	3	6	0	0	0	0	0	0	0	0	2
meis1b	ENSCHAG00000017672	ENSCHAT00000042294	protein_coding	0	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	2
meox2b	ENSCHAG00000006699	ENSCHAT00000013326	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
mmp2	ENSCHAG00000001051	ENSCHAT00000003189	protein_coding	0	0	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0
mmp2	ENSCHAG00000001051	ENSCHAT00000003536	protein_coding	0	0	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0
mmp2	ENSCHAG00000001051	ENSCHAT00000003740	protein_coding	0	0	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0
mmp2	ENSCHAG00000001051	ENSCHAT00000004088	protein_coding	0	0	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0
mmp2	ENSCHAG00000001051	ENSCHAT00000004165	protein_coding	0	0	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0
mmp2	ENSCHAG00000001051	ENSCHAT00000004302	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
mmp2	ENSCHAG00000001051	ENSCHAT00000004437	protein_coding	0	0	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0
mmp2	ENSCHAG00000001051	ENSCHAT00000004657	protein_coding	0	0	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0
mmp2	ENSCHAG00000001051	ENSCHAT00000004710	protein_coding	0	0	0	6	0	0	0	5	1	0	0	0	0	0	0	0	0	0
morf4l1	ENSCHAG00000023342	ENSCHAT00000055580	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
morf4l1	ENSCHAG00000023342	ENSCHAT00000055621	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
morf4l1	ENSCHAG00000023342	ENSCHAT00000055626	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
morf4l1	ENSCHAG00000023342	ENSCHAT00000055642	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
morf4l1	ENSCHAG00000023342	ENSCHAT00000055653	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0
mpp5b	ENSCHAG00000011960	ENSCHAT00000026480	protein_coding	0	0	1	17	0	0	0	5	12	1	0	0	0	0	0	0	0	0
mrvi1	ENSCHAG00000006379	ENSCHAT00000012671	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
mybphb	ENSCHAG00000005891	ENSCHAT00000011607	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
mybphb	ENSCHAG00000005891	ENSCHAT00000011620	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
myh14	ENSCHAG00000022372	ENSCHAT00000052513	protein_coding	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	1
mylipa	ENSCHAG00000006684	ENSCHAT00000013294	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
naa35	ENSCHAG00000024374	ENSCHAT00000057845	protein_coding	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0	0	0
naa35	ENSCHAG00000024374	ENSCHAT00000057900	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
naa35	ENSCHAG00000024374	ENSCHAT00000057917	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
naa35	ENSCHAG00000024374	ENSCHAT00000057925	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
nav1b	ENSCHAG00000003705	ENSCHAT00000010862	protein_coding	0	0	0	22	1	0	0	1	18	0	0	0	0	0	0	0	0	2
nav1b	ENSCHAG00000003705	ENSCHAT00000010900	protein_coding	0	0	0	22	1	0	0	1	18	0	0	0	0	0	0	0	0	2
nav1b	ENSCHAG00000003705	ENSCHAT00000010954	protein_coding	0	0	0	22	1	0	0	1	18	0	0	0	0	0	0	0	0	2
nav1b	ENSCHAG00000003705	ENSCHAT00000011233	protein_coding	0	0	1	21	1	0	0	1	17	1	0	0	0	0	0	0	0	2
nav1b	ENSCHAG00000003705	ENSCHAT00000011269	protein_coding	0	0	1	21	1	0	0	1	17	1	0	0	0	0	0	0	0	2
nav1b	ENSCHAG00000003705	ENSCHAT00000011344	protein_coding	0	0	0	7	1	0	0	1	3	0	0	0	0	0	0	0	0	2
ndst2a	ENSCHAG00000002649	ENSCHAT00000009778	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ndst2a	ENSCHAG00000002649	ENSCHAT00000010402	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ndst2a	ENSCHAG00000002649	ENSCHAT00000010643	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ndst2a	ENSCHAG00000002649	ENSCHAT00000010696	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ndst2a	ENSCHAG00000002649	ENSCHAT00000010791	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ndst2a	ENSCHAG00000002649	ENSCHAT00000010943	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ndst2a	ENSCHAG00000002649	ENSCHAT00000011015	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036336	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036457	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036491	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036556	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036585	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036641	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036653	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0	0	0
nnt	ENSCHAG00000026492	ENSCHAT00000064616	protein_coding	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	9
nnt	ENSCHAG00000026492	ENSCHAT00000064638	protein_coding	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	9
nnt	ENSCHAG00000026492	ENSCHAT00000064657	protein_coding	0	0	0	12	0	0	0	0	3	0	0	0	0	0	0	0	0	9
nnt	ENSCHAG00000026492	ENSCHAT00000064677	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	3
nnt	ENSCHAG00000026492	ENSCHAT00000064684	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	3
nnt	ENSCHAG00000026492	ENSCHAT00000064687	protein_coding	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	3
nnt	ENSCHAG00000026492	ENSCHAT00000064693	protein_coding	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	2
nnt	ENSCHAG00000026492	ENSCHAT00000064696	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
nnt	ENSCHAG00000026492	ENSCHAT00000064717	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
nnt	ENSCHAG00000026492	ENSCHAT00000064723	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
noc2l	ENSCHAG00000027620	ENSCHAT00000066820	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	3
noc2l	ENSCHAG00000027620	ENSCHAT00000066823	protein_coding	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	3
noc2l	ENSCHAG00000027620	ENSCHAT00000066827	protein_coding	0	0	0	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0
noc2l	ENSCHAG00000027620	ENSCHAT00000066833	protein_coding	0	0	0	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0
noc2l	ENSCHAG00000027620	ENSCHAT00000066836	protein_coding	0	0	0	5	0	0	0	2	3	0	0	0	0	0	0	0	0	0
noc2l	ENSCHAG00000027620	ENSCHAT00000066839	protein_coding	0	0	0	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0
nots	ENSCHAG00000009624	ENSCHAT00000020346	protein_coding	0	0	0	16	0	0	0	9	3	0	0	0	0	0	0	0	0	4
nrbf2b	ENSCHAG00000024345	ENSCHAT00000057758	protein_coding	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	10
nsa2	ENSCHAG00000025990	ENSCHAT00000062033	protein_coding	0	1	0	11	0	0	0	3	0	0	0	0	0	0	0	0	1	8
nsd2	ENSCHAG00000022726	ENSCHAT00000053576	protein_coding	0	0	0	15	0	0	1	5	7	0	0	0	0	0	0	0	0	2
nsd2	ENSCHAG00000022726	ENSCHAT00000053644	protein_coding	0	0	0	15	0	0	1	9	3	0	0	0	0	0	0	0	0	2
nsd2	ENSCHAG00000022726	ENSCHAT00000053722	protein_coding	0	0	0	14	0	0	0	9	3	0	0	0	0	0	0	0	0	2
nsd2	ENSCHAG00000022726	ENSCHAT00000053740	protein_coding	0	0	0	9	0	0	0	5	4	0	0	0	0	0	0	0	0	0
nsd3	ENSCHAG00000001902	ENSCHAT00000007238	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	5
nsd3	ENSCHAG00000001902	ENSCHAT00000007312	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	5
nsd3	ENSCHAG00000001902	ENSCHAT00000007721	protein_coding	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	0	0	5
nsd3	ENSCHAG00000001902	ENSCHAT00000008312	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
nsd3	ENSCHAG00000001902	ENSCHAT00000008444	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
nsd3	ENSCHAG00000001902	ENSCHAT00000008609	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
nsd3	ENSCHAG00000001902	ENSCHAT00000008710	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	3
ntrk3a	ENSCHAG00000016223	ENSCHAT00000037413	protein_coding	0	0	0	31	0	0	0	0	31	0	0	0	0	0	0	0	0	0
ntrk3a	ENSCHAG00000016223	ENSCHAT00000037452	protein_coding	0	0	0	31	0	0	0	0	31	0	0	0	0	0	0	0	0	0
ntrk3a	ENSCHAG00000016223	ENSCHAT00000037468	protein_coding	0	0	0	31	0	0	0	0	31	0	0	0	0	0	0	0	0	0
ntrk3a	ENSCHAG00000016223	ENSCHAT00000037498	protein_coding	0	0	0	31	0	0	0	0	31	0	0	0	0	0	0	0	0	0
ntrk3a	ENSCHAG00000016223	ENSCHAT00000037537	protein_coding	0	0	0	31	0	0	0	0	31	0	0	0	0	0	0	0	0	0
ociad1	ENSCHAG00000024930	ENSCHAT00000059329	protein_coding	0	0	0	10	0	0	0	7	1	0	0	0	0	0	0	0	0	2
ociad1	ENSCHAG00000024930	ENSCHAT00000059343	protein_coding	0	0	0	9	0	0	0	6	1	0	0	0	0	0	0	0	0	2
ociad2	ENSCHAG00000024945	ENSCHAT00000059362	protein_coding	0	0	0	14	1	0	0	2	8	0	0	0	0	0	0	0	0	3
odr4	ENSCHAG00000022338	ENSCHAT00000052419	protein_coding	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	4
opn6a	ENSCHAG00000020990	ENSCHAT00000048836	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
pcsk5b	ENSCHAG00000019210	ENSCHAT00000047105	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
pcsk5b	ENSCHAG00000019210	ENSCHAT00000047599	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
pcsk5b	ENSCHAG00000019210	ENSCHAT00000047660	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
pcsk5b	ENSCHAG00000019210	ENSCHAT00000047746	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
pcsk5b	ENSCHAG00000019210	ENSCHAT00000047788	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
pcsk5b	ENSCHAG00000019210	ENSCHAT00000047976	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
pcsk5b	ENSCHAG00000019210	ENSCHAT00000048453	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
pcsk5b	ENSCHAG00000019210	ENSCHAT00000048540	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
pcsk5b	ENSCHAG00000019210	ENSCHAT00000048575	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
pcsk5b	ENSCHAG00000019210	ENSCHAT00000048724	protein_coding	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	6
pdcl	ENSCHAG00000025906	ENSCHAT00000061823	protein_coding	0	1	0	9	0	0	0	3	2	0	0	0	0	0	0	0	1	4
pde6b	ENSCHAG00000027294	ENSCHAT00000066955	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
pdzrn3b	ENSCHAG00000025689	ENSCHAT00000061244	protein_coding	0	0	0	20	0	0	0	3	15	0	0	0	0	0	0	0	0	2
pdzrn3b	ENSCHAG00000025689	ENSCHAT00000061253	protein_coding	0	0	0	20	0	0	0	3	15	0	0	0	0	0	0	0	0	2
pdzrn3b	ENSCHAG00000025689	ENSCHAT00000061268	protein_coding	0	0	0	20	0	0	0	3	15	0	0	0	0	0	0	0	0	2
pdzrn3b	ENSCHAG00000025689	ENSCHAT00000061275	protein_coding	0	0	0	20	0	0	0	3	15	0	0	0	0	0	0	0	0	2
pear1	ENSCHAG00000008391	ENSCHAT00000017321	protein_coding	0	0	0	11	1	0	0	8	2	0	0	0	0	0	0	0	0	0
