# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
nae1	ENSCHAG00000021824	ENSCHAT00000051388	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
nae1	ENSCHAG00000021824	ENSCHAT00000051400	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
nae1	ENSCHAG00000021824	ENSCHAT00000051419	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
nae1	ENSCHAG00000021824	ENSCHAT00000051428	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
ncoa4	ENSCHAG00000008809	ENSCHAT00000018311	protein_coding	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	9
ncoa4	ENSCHAG00000008809	ENSCHAT00000018324	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	7
ndufaf2	ENSCHAG00000025242	ENSCHAT00000060112	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	2
nfil3	ENSCHAG00000020043	ENSCHAT00000046573	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036336	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036457	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036491	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036556	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036585	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036641	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0
nlgn2a	ENSCHAG00000015602	ENSCHAT00000036653	protein_coding	0	0	0	15	0	0	0	1	14	0	0	0	0	0	0	0
nlgn4xa	ENSCHAG00000014232	ENSCHAT00000032429	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
nlgn4xa	ENSCHAG00000014232	ENSCHAT00000032448	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
nlgn4xa	ENSCHAG00000014232	ENSCHAT00000032475	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
nlgn4xa	ENSCHAG00000014232	ENSCHAT00000032593	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
nlgn4xa	ENSCHAG00000014232	ENSCHAT00000032620	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
nlgn4xa	ENSCHAG00000014232	ENSCHAT00000032755	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
nlgn4xa	ENSCHAG00000014232	ENSCHAT00000032780	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
npr1a	ENSCHAG00000004202	ENSCHAT00000008153	protein_coding	0	0	1	5	0	0	0	0	5	1	0	0	0	0	0	0
nr2f1a	ENSCHAG00000021538	ENSCHAT00000050341	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
nt5e	ENSCHAG00000016354	ENSCHAT00000037546	protein_coding	0	0	0	14	0	0	0	3	11	0	0	0	0	0	0	0
nt5e	ENSCHAG00000016354	ENSCHAT00000037624	protein_coding	0	0	0	14	0	0	0	3	11	0	0	0	0	0	0	0
nt5e	ENSCHAG00000016354	ENSCHAT00000037665	protein_coding	0	0	0	14	0	0	0	3	11	0	0	0	0	0	0	0
nt5e	ENSCHAG00000016354	ENSCHAT00000037751	protein_coding	0	0	0	15	0	0	0	4	11	0	0	0	0	0	0	0
nt5e	ENSCHAG00000016354	ENSCHAT00000037768	protein_coding	0	0	0	19	0	0	0	6	13	0	0	0	0	0	0	0
nt5e	ENSCHAG00000016354	ENSCHAT00000037792	protein_coding	0	0	0	15	0	0	0	3	12	0	0	0	0	0	0	0
nt5e	ENSCHAG00000016354	ENSCHAT00000037808	protein_coding	0	0	0	14	0	0	0	3	11	0	0	0	0	0	0	0
nt5e	ENSCHAG00000016354	ENSCHAT00000037833	protein_coding	0	0	0	14	0	0	0	3	11	0	0	0	0	0	0	0
nt5e	ENSCHAG00000016354	ENSCHAT00000037898	protein_coding	0	0	0	16	0	0	0	4	12	0	0	0	0	0	0	0
nup37	ENSCHAG00000009289	ENSCHAT00000019838	protein_coding	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	1
nup37	ENSCHAG00000009289	ENSCHAT00000019904	protein_coding	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	1
nup37	ENSCHAG00000009289	ENSCHAT00000019930	protein_coding	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	1
nup37	ENSCHAG00000009289	ENSCHAT00000019999	protein_coding	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	1
nup37	ENSCHAG00000009289	ENSCHAT00000020023	protein_coding	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	1
nup37	ENSCHAG00000009289	ENSCHAT00000020052	protein_coding	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	1
nup37	ENSCHAG00000009289	ENSCHAT00000020085	protein_coding	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	1
nup37	ENSCHAG00000009289	ENSCHAT00000020099	protein_coding	0	1	0	2	0	0	0	1	0	0	0	0	0	0	1	1
odf2a	ENSCHAG00000023478	ENSCHAT00000055361	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0
odf2a	ENSCHAG00000023478	ENSCHAT00000055381	protein_coding	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0
pah	ENSCHAG00000004474	ENSCHAT00000013428	protein_coding	0	0	0	9	2	0	0	0	7	0	0	0	0	0	0	0
pah	ENSCHAG00000004474	ENSCHAT00000013499	protein_coding	0	0	0	9	2	0	0	0	7	0	0	0	0	0	0	0
pah	ENSCHAG00000004474	ENSCHAT00000013555	protein_coding	0	0	0	9	2	0	0	0	7	0	0	0	0	0	0	0
pah	ENSCHAG00000004474	ENSCHAT00000013603	protein_coding	0	0	0	9	2	0	0	0	7	0	0	0	0	0	0	0
pah	ENSCHAG00000004474	ENSCHAT00000013646	protein_coding	0	0	0	9	2	0	0	0	6	0	0	0	0	0	0	1
pah	ENSCHAG00000004474	ENSCHAT00000013680	protein_coding	0	0	0	9	2	0	0	0	6	0	0	0	0	0	0	1
pah	ENSCHAG00000004474	ENSCHAT00000013711	protein_coding	0	0	0	9	2	0	0	0	6	0	0	0	0	0	0	1
pah	ENSCHAG00000004474	ENSCHAT00000013748	protein_coding	0	0	0	9	2	0	0	0	6	0	0	0	0	0	0	1
pah	ENSCHAG00000004474	ENSCHAT00000013873	protein_coding	0	0	0	8	0	0	0	2	2	0	0	0	0	0	0	4
papolg	ENSCHAG00000003904	ENSCHAT00000017908	protein_coding	0	0	0	10	0	0	0	1	7	0	0	0	0	0	0	2
papolg	ENSCHAG00000003904	ENSCHAT00000018161	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000018319	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000018360	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000018656	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000018681	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000018943	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000019049	protein_coding	0	0	0	9	0	0	0	1	7	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000019108	protein_coding	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	1
papolg	ENSCHAG00000003904	ENSCHAT00000019173	protein_coding	0	0	0	8	0	0	0	0	7	0	0	0	0	0	0	1
parp1	ENSCHAG00000008512	ENSCHAT00000018144	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	1	1
parp1	ENSCHAG00000008512	ENSCHAT00000018705	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	1	1
parp1	ENSCHAG00000008512	ENSCHAT00000018872	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	1	1
parp1	ENSCHAG00000008512	ENSCHAT00000018902	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	1	1
parp1	ENSCHAG00000008512	ENSCHAT00000018924	protein_coding	0	1	0	3	0	0	0	0	2	0	0	0	0	0	1	1
parpbp	ENSCHAG00000009532	ENSCHAT00000020113	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	2
pcxb	ENSCHAG00000026054	ENSCHAT00000062608	protein_coding	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0
pcxb	ENSCHAG00000026054	ENSCHAT00000062620	protein_coding	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0
pcxb	ENSCHAG00000026054	ENSCHAT00000062622	protein_coding	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0
pcxb	ENSCHAG00000026054	ENSCHAT00000062626	protein_coding	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0
pcxb	ENSCHAG00000026054	ENSCHAT00000062637	protein_coding	0	0	0	10	0	0	0	1	9	0	0	0	0	0	0	0
pcxb	ENSCHAG00000026054	ENSCHAT00000062649	protein_coding	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0
pcxb	ENSCHAG00000026054	ENSCHAT00000062665	protein_coding	0	0	0	19	0	0	0	0	19	0	0	0	0	0	0	0
pcyox1	ENSCHAG00000012204	ENSCHAT00000027084	protein_coding	0	1	0	6	0	0	0	2	1	0	0	0	0	0	1	3
pdia8	ENSCHAG00000004670	ENSCHAT00000010427	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
pdia8	ENSCHAG00000004670	ENSCHAT00000010476	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
pdia8	ENSCHAG00000004670	ENSCHAT00000010506	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
pdia8	ENSCHAG00000004670	ENSCHAT00000010532	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
pdia8	ENSCHAG00000004670	ENSCHAT00000010573	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
pdia8	ENSCHAG00000004670	ENSCHAT00000010646	protein_coding	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0
pex13	ENSCHAG00000003593	ENSCHAT00000006356	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	2
pgm5	ENSCHAG00000025097	ENSCHAT00000060054	protein_coding	0	0	0	17	0	0	0	2	15	0	0	0	0	0	0	0
pgm5	ENSCHAG00000025097	ENSCHAT00000060060	protein_coding	0	0	0	17	0	0	0	2	15	0	0	0	0	0	0	0
pgm5	ENSCHAG00000025097	ENSCHAT00000060079	protein_coding	0	0	0	16	0	0	0	1	15	0	0	0	0	0	0	0
pgm5	ENSCHAG00000025097	ENSCHAT00000060097	protein_coding	0	0	0	15	0	0	0	0	15	0	0	0	0	0	0	0
pkn3	ENSCHAG00000013440	ENSCHAT00000043377	protein_coding	0	0	0	11	0	0	0	8	2	0	0	0	0	0	0	1
pkn3	ENSCHAG00000013440	ENSCHAT00000043593	protein_coding	0	0	1	10	0	0	0	8	1	1	0	0	0	0	0	1
pkn3	ENSCHAG00000013440	ENSCHAT00000043779	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000043835	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000043940	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000043965	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000043983	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000044020	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000044118	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
pkn3	ENSCHAG00000013440	ENSCHAT00000044209	protein_coding	0	0	0	11	0	0	0	8	1	0	0	0	0	0	0	2
plcb3	ENSCHAG00000002669	ENSCHAT00000010149	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	7
plcb3	ENSCHAG00000002669	ENSCHAT00000010186	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	7
plcb3	ENSCHAG00000002669	ENSCHAT00000010341	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	7
plcb3	ENSCHAG00000002669	ENSCHAT00000010483	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	7
plcb3	ENSCHAG00000002669	ENSCHAT00000010494	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	7
plcb3	ENSCHAG00000002669	ENSCHAT00000010509	protein_coding	0	0	0	11	0	0	0	0	4	0	0	0	0	0	0	7
plcb3	ENSCHAG00000002669	ENSCHAT00000010728	protein_coding	0	0	0	9	0	0	0	0	4	0	0	0	0	0	0	5
pld1b	ENSCHAG00000019971	ENSCHAT00000054065	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
pld1b	ENSCHAG00000019971	ENSCHAT00000054094	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
pld1b	ENSCHAG00000019971	ENSCHAT00000054206	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
pld1b	ENSCHAG00000019971	ENSCHAT00000054314	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
plpp7a	ENSCHAG00000003422	ENSCHAT00000005993	protein_coding	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0
plpp7a	ENSCHAG00000003422	ENSCHAT00000006011	protein_coding	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0	0
pomcb	ENSCHAG00000009641	ENSCHAT00000020867	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
pomt2	ENSCHAG00000017895	ENSCHAT00000043305	protein_coding	0	2	1	18	0	0	0	9	8	1	0	0	0	0	2	1
pomt2	ENSCHAG00000017895	ENSCHAT00000043365	protein_coding	0	2	1	18	0	0	0	9	8	1	0	0	0	0	2	1
pomt2	ENSCHAG00000017895	ENSCHAT00000043456	protein_coding	0	2	1	17	3	0	0	6	7	1	0	0	0	0	2	1
pomt2	ENSCHAG00000017895	ENSCHAT00000043488	protein_coding	0	2	1	17	0	0	0	9	7	1	0	0	0	0	2	1
pomt2	ENSCHAG00000017895	ENSCHAT00000043522	protein_coding	0	2	1	17	0	0	0	9	7	1	0	0	0	0	2	1
pomt2	ENSCHAG00000017895	ENSCHAT00000043563	protein_coding	0	2	1	17	0	0	0	9	7	1	0	0	0	0	2	1
ppdpfa	ENSCHAG00000019122	ENSCHAT00000044220	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ppox	ENSCHAG00000015727	ENSCHAT00000035784	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
ppox	ENSCHAG00000015727	ENSCHAT00000035868	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
ppox	ENSCHAG00000015727	ENSCHAT00000035892	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4
ppp1r14bb	ENSCHAG00000026240	ENSCHAT00000062708	protein_coding	0	0	0	14	0	0	0	1	6	0	0	0	0	0	0	7
ppp1r14bb	ENSCHAG00000026240	ENSCHAT00000062713	protein_coding	0	0	0	14	0	0	0	1	6	0	0	0	0	0	0	7
prkar1b	ENSCHAG00000001567	ENSCHAT00000002604	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
prkar1b	ENSCHAG00000001567	ENSCHAT00000002626	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
prkcbp1l	ENSCHAG00000020874	ENSCHAT00000055908	protein_coding	0	0	0	12	1	0	0	3	7	0	0	0	0	0	0	1
prkcbp1l	ENSCHAG00000020874	ENSCHAT00000055933	protein_coding	0	0	0	10	0	0	0	3	6	0	0	0	0	0	0	1
prkcbp1l	ENSCHAG00000020874	ENSCHAT00000056199	protein_coding	0	0	0	9	0	0	0	3	6	0	0	0	0	0	0	0
prkcbp1l	ENSCHAG00000020874	ENSCHAT00000056277	protein_coding	0	0	0	9	0	0	0	3	6	0	0	0	0	0	0	0
prkcbp1l	ENSCHAG00000020874	ENSCHAT00000056287	protein_coding	0	0	0	9	0	0	0	3	6	0	0	0	0	0	0	0
prkcbp1l	ENSCHAG00000020874	ENSCHAT00000056314	protein_coding	0	0	0	10	0	0	0	2	7	0	0	0	0	0	0	1
prkcbp1l	ENSCHAG00000020874	ENSCHAT00000056388	protein_coding	0	0	0	8	0	0	0	2	6	0	0	0	0	0	0	0
prkcbp1l	ENSCHAG00000020874	ENSCHAT00000056456	protein_coding	0	0	0	8	0	0	0	2	6	0	0	0	0	0	0	0
prkcbp1l	ENSCHAG00000020874	ENSCHAT00000056470	protein_coding	0	0	0	8	0	0	0	2	6	0	0	0	0	0	0	0
prkcbp1l	ENSCHAG00000020874	ENSCHAT00000056539	protein_coding	0	0	0	8	0	0	0	2	6	0	0	0	0	0	0	0
prnpb	ENSCHAG00000001684	ENSCHAT00000002820	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	2
prpf39	ENSCHAG00000005266	ENSCHAT00000011894	protein_coding	0	0	0	14	0	0	0	5	0	0	0	0	0	0	0	9
prpf39	ENSCHAG00000005266	ENSCHAT00000011957	protein_coding	0	0	0	14	0	0	0	5	0	0	0	0	0	0	0	9
prpf39	ENSCHAG00000005266	ENSCHAT00000012029	protein_coding	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	9
prpf39	ENSCHAG00000005266	ENSCHAT00000012163	protein_coding	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	9
prpf39	ENSCHAG00000005266	ENSCHAT00000012198	protein_coding	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	9
prpf39	ENSCHAG00000005266	ENSCHAT00000012230	protein_coding	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	9
prph2a	ENSCHAG00000021145	ENSCHAT00000049217	protein_coding	0	0	0	13	1	0	0	2	2	0	0	0	0	0	0	8
psmc4	ENSCHAG00000016362	ENSCHAT00000038124	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8
psmc4	ENSCHAG00000016362	ENSCHAT00000038149	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8
psmc4	ENSCHAG00000016362	ENSCHAT00000038173	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8
psmc4	ENSCHAG00000016362	ENSCHAT00000038193	protein_coding	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8
psmc4	ENSCHAG00000016362	ENSCHAT00000038206	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	6
pycard	ENSCHAG00000016298	ENSCHAT00000037099	protein_coding	0	1	2	13	0	0	0	6	2	2	0	0	1	0	0	6
qsox2	ENSCHAG00000002949	ENSCHAT00000005392	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
qsox2	ENSCHAG00000002949	ENSCHAT00000005573	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
qsox2	ENSCHAG00000002949	ENSCHAT00000005703	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
qsox2	ENSCHAG00000002949	ENSCHAT00000005742	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
qsox2	ENSCHAG00000002949	ENSCHAT00000005814	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ralgps1	ENSCHAG00000007191	ENSCHAT00000017555	protein_coding	0	0	0	34	0	0	0	0	33	0	0	0	0	0	0	1
ralgps1	ENSCHAG00000007191	ENSCHAT00000017609	protein_coding	0	0	0	34	0	0	0	0	33	0	0	0	0	0	0	1
ralgps1	ENSCHAG00000007191	ENSCHAT00000017753	protein_coding	0	0	0	27	0	0	0	0	25	0	0	0	0	0	0	2
ralgps1	ENSCHAG00000007191	ENSCHAT00000017877	protein_coding	0	0	0	27	0	0	0	0	25	0	0	0	0	0	0	2
ralgps1	ENSCHAG00000007191	ENSCHAT00000017929	protein_coding	0	0	0	27	0	0	0	0	25	0	0	0	0	0	0	2
ralgps1	ENSCHAG00000007191	ENSCHAT00000017961	protein_coding	0	0	0	27	0	0	0	0	25	0	0	0	0	0	0	2
ralgps1	ENSCHAG00000007191	ENSCHAT00000018052	protein_coding	0	0	0	27	0	0	0	0	25	0	0	0	0	0	0	2
rassf2b	ENSCHAG00000001666	ENSCHAT00000002718	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0
rbm42	ENSCHAG00000015565	ENSCHAT00000035339	protein_coding	0	0	0	5	0	0	0	1	3	0	0	0	0	0	0	1
recql5	ENSCHAG00000003867	ENSCHAT00000006977	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
rel	ENSCHAG00000003607	ENSCHAT00000006500	protein_coding	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	1
rel	ENSCHAG00000003607	ENSCHAT00000006609	protein_coding	0	0	0	4	0	0	0	1	2	0	0	0	0	0	0	1
rerea	ENSCHAG00000027649	ENSCHAT00000066885	protein_coding	0	0	0	18	0	0	0	1	16	0	0	0	0	0	0	1
rerea	ENSCHAG00000027649	ENSCHAT00000066887	protein_coding	0	0	0	14	0	0	0	1	13	0	0	0	0	0	0	0
rerea	ENSCHAG00000027649	ENSCHAT00000066888	protein_coding	0	0	0	8	0	0	0	1	6	0	0	0	0	0	0	1
robo1	ENSCHAG00000012245	ENSCHAT00000038346	protein_coding	0	0	1	27	0	0	0	0	25	1	0	0	0	0	0	2
robo1	ENSCHAG00000012245	ENSCHAT00000038411	protein_coding	0	0	1	22	0	0	0	0	20	1	0	0	0	0	0	2
robo1	ENSCHAG00000012245	ENSCHAT00000038433	protein_coding	0	0	1	18	0	0	0	0	17	1	0	0	0	0	0	1
robo1	ENSCHAG00000012245	ENSCHAT00000038521	protein_coding	0	0	1	15	0	0	0	0	15	1	0	0	0	0	0	0
robo1	ENSCHAG00000012245	ENSCHAT00000038617	protein_coding	0	0	1	15	0	0	0	0	15	1	0	0	0	0	0	0
robo1	ENSCHAG00000012245	ENSCHAT00000038832	protein_coding	0	0	1	27	0	0	0	0	25	1	0	0	0	0	0	2
robo1	ENSCHAG00000012245	ENSCHAT00000038865	protein_coding	0	0	1	27	0	0	0	0	25	1	0	0	0	0	0	2
robo1	ENSCHAG00000012245	ENSCHAT00000038911	protein_coding	0	0	1	27	0	0	0	0	25	1	0	0	0	0	0	2
robo1	ENSCHAG00000012245	ENSCHAT00000039031	protein_coding	0	0	1	27	0	0	0	0	25	1	0	0	0	0	0	2
robo1	ENSCHAG00000012245	ENSCHAT00000039112	protein_coding	0	0	1	43	0	0	0	0	43	1	0	0	0	0	0	0
robo2	ENSCHAG00000011709	ENSCHAT00000025948	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
robo2	ENSCHAG00000011709	ENSCHAT00000026142	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
robo2	ENSCHAG00000011709	ENSCHAT00000026498	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
robo2	ENSCHAG00000011709	ENSCHAT00000026514	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
robo2	ENSCHAG00000011709	ENSCHAT00000026543	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
robo2	ENSCHAG00000011709	ENSCHAT00000026602	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
robo2	ENSCHAG00000011709	ENSCHAT00000026669	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
robo2	ENSCHAG00000011709	ENSCHAT00000026773	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
robo2	ENSCHAG00000011709	ENSCHAT00000026830	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
robo2	ENSCHAG00000011709	ENSCHAT00000026916	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0
ror2	ENSCHAG00000020052	ENSCHAT00000046712	protein_coding	0	0	0	5	2	0	0	0	2	0	0	0	0	0	0	1
rrad	ENSCHAG00000021776	ENSCHAT00000050967	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3
samd10a	ENSCHAG00000019743	ENSCHAT00000045859	protein_coding	0	1	0	10	0	0	0	6	2	0	0	0	0	0	1	2
samd11	ENSCHAG00000027642	ENSCHAT00000066846	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
samd11	ENSCHAG00000027642	ENSCHAT00000066848	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
samd11	ENSCHAG00000027642	ENSCHAT00000066849	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
scfd2	ENSCHAG00000000822	ENSCHAT00000001436	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	1
scfd2	ENSCHAG00000000822	ENSCHAT00000001492	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	1
scfd2	ENSCHAG00000000822	ENSCHAT00000001542	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	1
scfd2	ENSCHAG00000000822	ENSCHAT00000001595	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	1
scn1ba	ENSCHAG00000016344	ENSCHAT00000037231	protein_coding	0	0	0	10	0	0	0	2	4	0	0	0	0	0	0	4
scn1ba	ENSCHAG00000016344	ENSCHAT00000037239	protein_coding	0	0	0	10	0	0	0	2	4	0	0	0	0	0	0	4
scube3	ENSCHAG00000001573	ENSCHAT00000013929	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000013986	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
scube3	ENSCHAG00000001573	ENSCHAT00000014151	protein_coding	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	0
